,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
60,"Machine Learning: Logistic Regression, LDA & K-NN in Python",https://www.udemy.com/course/machine-learning-basics-classification-models-in-python/?couponCode=HOLI2020,4.15789,72,English,"7,5 total Stunden",Programmierung,Data Science,,2 days 00:00:00.000000000,{'Start-Tech Academy'}
70,Support Vector Machines in Python - SVM in Python 2019,https://www.udemy.com/course/machine-learning-adv-support-vector-machines-svm-python/?couponCode=HOLI2020,3.79545,47,English,6 total Stunden,Programmierung,Data Science,,2 days 00:00:00.000000000,{'Start-Tech Academy'}
125,Machine Learning for Beginners: Linear Regression model in R,https://www.udemy.com/course/machine-learning-basics-building-a-regression-model-in-r/?couponCode=HOLI2020,4.25,58,English,"6,5 total Stunden",Programmierung,Data Science,,2 days 00:00:00.000000000,{'Start-Tech Academy'}
16,"React Native Mobile App - design, code and publish",https://www.udemy.com/course/react-native-mobile-app-design-code-and-publish/?couponCode=FREE_REACT_NATIVE,4.15854,41,English,8 total Stunden,Programmierung,Mobile-Apps,,0 days 23:00:00.000000000,{'Lukasz Baldy'}
0,Java Programming: Complete Beginner to Advanced,https://www.udemy.com/course/java-programming-complete-beginner-to-advanced/?couponCode=AAFD880D0668FE34A905,4.44005,1160,English,"1,5 total Stunden",Programmierung,Programmiersprachen,,0 days 06:00:00.000000000,{'CodeIn Academy'}
121,Python 3 For Beginners in 2020!,https://www.udemy.com/course/python-masterclass-for-beginners/?couponCode=BEZ-POSTOVNEHO.CZ,4.16875,1109,English,6 total Stunden,Programmierung,Programmiersprachen,,0 days 22:00:00.000000000,"{""Luke's Programming School""}"
15,Learn Bootstrap - For Beginners,https://www.udemy.com/course/learn-bootstrap-for-beginners/?couponCode=A2C1AB0CBB11D08C33EE,4.14865,114,English,3 total Stunden,Programmierung,Webentwicklung,,0 days 05:00:00.000000000,{'YouAccel Training'}
51,Learn JavaScript - For Beginners,https://www.udemy.com/course/learn-javascript-for-beginners-v/?couponCode=929C2B0E665C6B9C039A,3.9902,149,English,"1,5 total Stunden",Programmierung,Webentwicklung,,0 days 05:00:00.000000000,{'YouAccel Training'}
69,"Create a Members Only Blog using PHP, MySQL, & AJAX",https://www.udemy.com/course/create-a-members-only-blog-using-php-mysql-ajax/?couponCode=B579DA55B08E27CE5422,4.3,55,English,2 total Stunden,Programmierung,Webentwicklung,,2 days 04:00:00.000000000,{'YouAccel Training'}
85,Practical Web Design & Development: 7 Courses in 1,https://www.udemy.com/course/learn-web-design-html-css-adobe-photoshop/?couponCode=FREEWEBDEV2020,4.02381,486,English,5 total Stunden,Programmierung,Webentwicklung,,1 days 18:00:00.000000000,{'Creative Online School'}
87,Internet and Web Development Fundamentals,https://www.udemy.com/course/internet-and-web-development-fundamentals/?couponCode=8BBE0E5C6F09E574CC78,4.375,63,English,4 total Stunden,Programmierung,Webentwicklung,,1 days 03:00:00.000000000,{'YouAccel Training'}
88,Learn HTML - For Beginners,https://www.udemy.com/course/learn-html-for-beginners/?couponCode=E0021B83941F7621B41B,4.31429,102,English,"2,5 total Stunden",Programmierung,Webentwicklung,,1 days 03:00:00.000000000,{'YouAccel Training'}
92,Introduction to Domain Names and Web Hosting - Quick Guide,https://www.udemy.com/course/introduction-to-domain-names-and-web-hosting-quick-guide/?couponCode=4F8CE8E18EE1F9D02D75,3.93182,58,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 04:00:00.000000000,{'YouAccel Training'}
100,Learn jQuery - For Beginners,https://www.udemy.com/course/learn-jquery-for-beginners/?couponCode=657BDA27A695370EB503,4.43103,93,English,"1,5 total Stunden",Programmierung,Webentwicklung,,0 days 05:00:00.000000000,{'YouAccel Training'}
116,"Install NGINX, PHP, MySQL, SSL & WordPress on Ubuntu 18.04",https://www.udemy.com/course/install-nginx-php-mysql-ssl-wordpress-on-ubuntu/?couponCode=A646A9C81F4400BE9BC2,4.19643,107,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 04:00:00.000000000,{'YouAccel Training'}
119,Learn CSS - For Beginners,https://www.udemy.com/course/learn-css-for-beginners/?couponCode=C02E6666A67E62D6CBAA,3.98214,76,English,2 total Stunden,Programmierung,Webentwicklung,,1 days 03:00:00.000000000,{'YouAccel Training'}
78,English Speaking Course. Speak English Slang & Idioms. ESL.,https://www.udemy.com/course/speaking-american-english-idioms-slang-pronunciation-accents/?couponCode=LEARNENGLISHFREE,4.41379,459,English,3 total Stunden,Wissenschaft & Lehre,Sprache,,1 days 10:00:00.000000000,{'Steve McDonald'}
