,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
147,JavaScript Moderno Guía Definitiva Construye +15 Proyectos,https://www.udemy.com/course/javascript-moderno-guia-definitiva-construye-10-proyectos/?couponCode=APRENDEJAVASRIPT,4.65742,2272,Español,"31,5 total Stunden",Programmierung,Webentwicklung,,1 days 00:00:00.000000000,{'Juan Pablo De la torre Valdez'}
165,Un Programme MBA en un Cours avec un Professeur Reconnu,https://www.udemy.com/course/un-programme-mba-en-un-cours-avec-un-professeur-reconnu/?couponCode=B69D17FBA8811A6EF1DD,4.33871,283,Français,8 total Stunden,Business,Unternehmensgründung,,1 days 08:00:00.000000000,"{'Chris Haroun', 'Complete Business Education (International Version) by Chris Haroun'}"
59,Un Intero MBA in 1 Corso: Premiato Prof. di Economia,https://www.udemy.com/course/italian-entire-mba-un-intero-mba-in-1-corso-premiato-prof-di-economia/?couponCode=8DA241F898E5D293517B,4.44118,215,Italiano,8 total Stunden,Business,Unternehmensgründung,,1 days 08:00:00.000000000,"{'Chris Haroun', 'Complete Business Education (International Version) by Chris Haroun'}"
46,MBA Completo em 1 Curso: Prof Premiado de Escola de Negócios,https://www.udemy.com/course/mba-completo-em-1-curso-prof-premiado-de-escola-de-negocios-portuguese/?couponCode=4D8B42438D5CD437F18D,4.45536,815,Português,8 total Stunden,Business,Unternehmensgründung,,1 days 08:00:00.000000000,"{'Chris Haroun', 'Complete Business Education (International Version) by Chris Haroun'}"
87,Herkes İçin SEO: Uygulamalı WordPress SEO Eğitimi,https://www.udemy.com/course/herkes-icin-seo-uygulamali-wordpress-seo-egitimi/?couponCode=ONLINE-EGITIM-HARIKA,4.72024,113,Türkçe,"5,5 total Stunden",Marketing,Suchmaschinenoptimierung,,0 days 00:00:00.000000000,"{'WordPress Okulu', 'Fikret TOZAK'}"
88,SEO Eğitimi 2020 - 0'dan İleri Seviyeye Uzmanından SEO Kursu,https://www.udemy.com/course/seo-egitimi-0dan-ileri-seviyeye-uzmanndan-seo-kursu/?couponCode=EVDEKAL,4.68584,270,Türkçe,8 total Stunden,Marketing,Suchmaschinenoptimierung,,1 days 02:00:00.000000000,{'Sedat Akdemir'}
57,Sıfırdan Uzmanlığa İngilizce Eğitim Seti! İngilizce hapı!,https://www.udemy.com/course/sifirdan-uzmanliga-ingilizce-egitim-seti/?couponCode=ALPEKSI,4.37678,418,Türkçe,30 total Stunden,Wissenschaft & Lehre,Sprache,,0 days 05:00:00.000000000,{'Alp Timuçin Koçak'}
85,ماجستير إدارة الاعمال بالكامل في دورة واحدة,https://www.udemy.com/course/an-entire-mba-in-1-course-arabic-version-by-chris-haroun/?couponCode=6267F9D50CC491E7F70D,4.437,1794,العربية,8 total Stunden,Business,Unternehmensgründung,,1 days 08:00:00.000000000,"{'Chris Haroun', 'Complete Business Education (International Version) by Chris Haroun'}"
168,أساسيات التسويق على السوشيال ميديا خطوه بخطوه,https://www.udemy.com/course/fundamentals-of-marketing-on-social-media/?couponCode=FA682108B12AA0236BDD,4.29167,22,العربية,1 total Stunde,Marketing,Digitales Marketing,,1 days 09:00:00.000000000,{'Khaled Yousef'}
79,احصل على ملايين العملاء الجدد المستهدفين لمجالك,https://www.udemy.com/course/get-new-millions-target-audiences-to-grow-your-own-business/?couponCode=3DAYSFREE,3.95,139,العربية,8 total Stunden,Marketing,Marketinggrundlagen,,0 days 18:00:00.000000000,{'Mesbah mahfouz elmetwally'}
103,الخريطة : مبادئ الوعي الذاتي,https://www.udemy.com/course/selfawareness/?couponCode=ONLINE,4.41667,30,العربية,43 Min. gesamt,Persönliche Entwicklung,Persönliche Veränderung,,1 days 07:00:00.000000000,{'Mohamad Eid'}
16,米国MBA教授が教える：起業からIPOまでMBAのすべて,https://www.udemy.com/course/an-entire-mba-in-1-course-japanese-version/?couponCode=651D8D0A8D51E1BC5789,4.135,858,日本語,8 total Stunden,Business,Unternehmensgründung,,1 days 08:00:00.000000000,"{'Chris Haroun', 'Complete Business Education (International Version) by Chris Haroun'}"
55,하나의 강좌에 MBA 과정 전체가 하나의 강좌에: 수상 경력이있는 경영 대학 교수,https://www.udemy.com/course/korean-an-antire-mba-in-1-course/?couponCode=C8379FB46B882ABF8D4C,4.42308,134,한국어,8 total Stunden,Business,Unternehmensgründung,,1 days 08:00:00.000000000,"{'Chris Haroun', 'Complete Business Education (International Version) by Chris Haroun'}"
