,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
70,"Abuse Is Not Love Whether Dating, In Domestic Relationship",https://www.udemy.com/course/abuse-is-not-love-whether-dating-in-domestic-relationship/?couponCode=MARCH112020,4.35,17,English,1 total Stunde,Persönliche Entwicklung,Erziehung & Beziehung,,0 days 07:00:00.000000000,{'Crystal Hutchinson Tummala'}
10,Become a New Trainer: Improve Your Trainer Skills,https://www.udemy.com/course/become-a-new-trainer/?couponCode=MAR2020,4.0,19,English,"2,5 total Stunden",Persönliche Entwicklung,Karriereentwicklung,,2 days 00:00:00.000000000,{'Talent Zoom'}
89,First Steps Into Critical Thinking,https://www.udemy.com/course/critical-thinking-in-the-workplace/?couponCode=MAR2020,4.00685,89,English,1 total Stunde,Persönliche Entwicklung,Karriereentwicklung,,0 days 20:00:00.000000000,{'Talent Zoom'}
90,Stop Overthinking - Is Overthinking Hindrance to Success?,https://www.udemy.com/course/overthinking-anxiety-hindrance-to-success/?couponCode=7BF301238A24C3FE7824,4.55,41,English,41 Min. gesamt,Persönliche Entwicklung,Persönliche Veränderung,,0 days 08:00:00.000000000,{'Aeraaf Patel'}
31,Getting It All Done Masterclass,https://www.udemy.com/course/getting-it-all-done-masterclass/?couponCode=MAR2020,4.05172,48,English,31 Min. gesamt,Persönliche Entwicklung,Produktivität,,2 days 20:00:00.000000000,{'Talent Zoom'}
45,Personal Emergency Planning (Coronavirus - COVID-19 Edition),https://www.udemy.com/course/personal-emergency-planning/?couponCode=E8C95BE3ABDA47C4FB3D,4.175,44,English,"2,5 total Stunden",Persönliche Entwicklung,Sonstiges,,1 days 14:00:00.000000000,{'Timothy Kenny'}
101,Anger Management Masterclass,https://www.udemy.com/course/anger-management-masterclass-x/?couponCode=MARCH20,3.54167,12,English,1 total Stunde,Persönliche Entwicklung,Stressbewältigung,,0 days 06:00:00.000000000,{'Code Of Mind School'}
6,"Machine Learning: Logistic Regression, LDA & K-NN in Python",https://www.udemy.com/course/machine-learning-basics-classification-models-in-python/?couponCode=MARCH20FREE,3.96552,83,English,"7,5 total Stunden",Programmierung,Data Science,,2 days 00:00:00.000000000,{'Start-Tech Academy'}
27,Machine Learning for Beginners: Linear Regression model in R,https://www.udemy.com/course/machine-learning-basics-building-a-regression-model-in-r/?couponCode=MARCH20FREE,4.35714,65,English,"6,5 total Stunden",Programmierung,Data Science,,2 days 00:00:00.000000000,{'Start-Tech Academy'}
77,Neural Networks (ANN) in R studio using Keras & TensorFlow,https://www.udemy.com/course/neural-network-understanding-and-building-an-ann-in-r/?couponCode=MARCH20FREE,4.10714,39,English,8 total Stunden,Programmierung,Data Science,,2 days 01:00:00.000000000,{'Start-Tech Academy'}
35,Python 3.7 Beginner's Bootcamp 2020,https://www.udemy.com/course/learn-python-course/?couponCode=169419BE3C653AFAC047,4.3,37,English,"6,5 total Stunden",Programmierung,Programmiersprachen,,0 days 08:00:00.000000000,{'Aeraaf Patel'}
86,Complete Python Bootcamp : Go Beginner to Expert in Python 3,https://www.udemy.com/course/complete-python-bootcamp-expert-course/?couponCode=4F6E8FE340B86F96415C,3.43056,101,English,5 total Stunden,Programmierung,Programmiersprachen,,2 days 17:00:00.000000000,{'Funky Programmer'}
91,Develop 16 Augmented Reality Apps in Vuforia 8 in Unity 2020,https://www.udemy.com/course/create-augmented-reality-apps-using-vuforia-in-unity-sdk/?couponCode=FREE_AR,3.25,338,English,"4,5 total Stunden",Programmierung,Spieleentwicklung,,2 days 21:00:00.000000000,{'Augmented Startups'}
14,The Complete 2020 Web Developer Master Course,https://www.udemy.com/course/the-complete-2020-web-developer-master-course/?couponCode=78B545F361D8D2438434,4.25806,113,English,"63,5 total Stunden",Programmierung,Webentwicklung,,0 days 00:00:00.000000000,{'Jesse Caine'}
59,HTML & CSS - Certification Course for Beginners,https://www.udemy.com/course/html-css-certification-course-for-beginners/?couponCode=5345CA1739E806DAEA0D,4.17424,125,English,4 total Stunden,Programmierung,Webentwicklung,,0 days 15:00:00.000000000,{'YouAccel Training'}
60,CSS & JavaScript - Certification Course for Beginners,https://www.udemy.com/course/css-javascript-certification-course-for-beginners/?couponCode=02A1406B09901DF14AF7,4.2037,77,English,3 total Stunden,Programmierung,Webentwicklung,,0 days 15:00:00.000000000,{'YouAccel Training'}
98,PHP & MySQL - Certification Course for Beginners,https://www.udemy.com/course/php-mysql-certification-course-for-beginners/?couponCode=0D29272483BD228BB91C,4.2561,178,English,"3,5 total Stunden",Programmierung,Webentwicklung,,0 days 15:00:00.000000000,{'YouAccel Training'}
53,Lean Management in 2020: Agile + Kanban with 7+ Tools & Tips,https://www.udemy.com/course/lean-management-a/?couponCode=L1EAN88,3.5,12,English,1 total Stunde,Wissenschaft & Lehre,Online-Unterricht,,1 days 23:00:00.000000000,{'Henry Harvin Education'}
55,Veritabanı Saldırıları ve Veritabanı Güvenliği,https://www.udemy.com/course/veritabani-guvenligi/?couponCode=FREECPNTATIL,4.83333,122,Türkçe,5 total Stunden,IT & Software,Netzwerk & Sicherheit,,1 days 23:00:00.000000000,{'Ömer Çolakoğlu'}
1,Uçtan Uca SQL Server Eğitimi,https://www.udemy.com/course/uctan-uca-sql-server-egitimi/?couponCode=FREECPNTATIL,4.68939,1969,Türkçe,"16,5 total Stunden",Programmierung,Datenbanken,,1 days 23:00:00.000000000,"{'Ömer Çolakoğlu', 'Veri Bilimi Okulu'}"
25,Devexpress Dashboard ile İş Zekası ve Veri Analitiği,https://www.udemy.com/course/devexpress-dashboard-ile-is-zekasi/?couponCode=FREECPNTATIL,4.82812,245,Türkçe,"11,5 total Stunden",Programmierung,Datenbanken,,1 days 23:00:00.000000000,"{'Ömer Çolakoğlu', 'Veri Bilimi Okulu'}"
