,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring
141,Learn to Code with Python 3!,https://www.udemy.com/course/python3-for-beginners/?couponCode=2E436F6BD83053AD20CE,4.1255,1218,English,"17,5 total Stunden",Programmierung,Programmiersprachen,,1 days 12:00:00.000000000
158,Automate the Boring Stuff with Python Programming,https://www.udemy.com/course/automate/?couponCode=FEB2020FREE2,4.6065,41710,English,"9,5 total Stunden",Programmierung,Programmiersprachen,,1 days 11:00:00.000000000
10,Learn Firefox Developer Edition,https://www.udemy.com/course/learn-firefox-developer-edition/?couponCode=TRY109FREE,3.59091,30,English,32 Min. gesamt,Programmierung,Programmierungstools,,2 days 01:00:00.000000000
40,Learn Firefox,https://www.udemy.com/course/learn-firefox/?couponCode=TRY109FREE,3.46296,38,English,37 Min. gesamt,Programmierung,Programmierungstools,,2 days 01:00:00.000000000
45,Learn Microsoft Edge,https://www.udemy.com/course/learn-microsoft-edge/?couponCode=TRY109FREE,3.7,27,English,33 Min. gesamt,Programmierung,Programmierungstools,,2 days 01:00:00.000000000
99,Learn Brave,https://www.udemy.com/course/learn-brave/?couponCode=TRY109FREE,3.52381,24,English,36 Min. gesamt,Programmierung,Programmierungstools,,2 days 01:00:00.000000000
145,Learn Google Chrome,https://www.udemy.com/course/learn-google-chrome/?couponCode=TRY109FREE,3.84568,93,English,32 Min. gesamt,Programmierung,Programmierungstools,,2 days 01:00:00.000000000
0,Learn Photoshop Extensions,https://www.udemy.com/course/learn-photoshop-extensions/?couponCode=TRY109FREE,3.5,10,English,1 total Stunde,Programmierung,Sonstiges,,2 days 01:00:00.000000000
2,Learn Photoshop Workspaces,https://www.udemy.com/course/learn-photoshop-workspaces/?couponCode=TRY109FREE,3.63636,14,English,35 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
14,Learn Photoshop Toolbar Keyboard Shortcuts,https://www.udemy.com/course/learn-photoshop-toolbar-keyboard-shortcuts/?couponCode=TRY109FREE,3.85,11,English,41 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
22,Learn Photoshop Menu Keyboard Shortcuts,https://www.udemy.com/course/learn-photoshop-menu-keyboard-shortcuts/?couponCode=TRY109FREE,3.64286,16,English,1 total Stunde,Programmierung,Sonstiges,,2 days 01:00:00.000000000
30,Learn Basic InDesign,https://www.udemy.com/course/learn-basic-indesign/?couponCode=TRY109FREE,3.84694,53,English,1 total Stunde,Programmierung,Sonstiges,,2 days 01:00:00.000000000
32,Learn Photoshop Automate,https://www.udemy.com/course/learn-photoshop-automate/?couponCode=TRY109FREE,3.5,10,English,34 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
35,Learn Photoshop Layers,https://www.udemy.com/course/learn-photoshop-layers/?couponCode=TRY109FREE,3.65385,19,English,1 total Stunde,Programmierung,Sonstiges,,2 days 01:00:00.000000000
36,Group Policy (Active Directory) for IT Support Technicians,https://www.udemy.com/course/group-policy-administration-for-it-support-technicians/?couponCode=MAR2020,3.60417,26,English,32 Min. gesamt,Programmierung,Sonstiges,,2 days 04:00:00.000000000
37,Learn Creative Cloud,https://www.udemy.com/course/learn-creative-cloud/?couponCode=TRY109FREE,3.97826,29,English,39 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
38,Learn Basic Photoshop,https://www.udemy.com/course/learn-basic-photoshop/?couponCode=TRY109FREE,3.70558,210,English,"1,5 total Stunden",Programmierung,Sonstiges,,2 days 01:00:00.000000000
47,Learn Basic After Effects,https://www.udemy.com/course/learn-basic-after-effects/?couponCode=TRY109FREE,3.20513,54,English,35 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
56,Learn Basic Premiere Rush,https://www.udemy.com/course/learn-basic-premiere-rush/?couponCode=TRY109FREE,3.92308,18,English,33 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
64,Learn Basic Illustrator,https://www.udemy.com/course/learn-basic-illustrator/?couponCode=TRY109FREE,3.71892,194,English,39 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
68,Learn Photoshop Tools,https://www.udemy.com/course/learn-photoshop-tools/?couponCode=TRY109FREE,4.13636,14,English,35 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
72,Learn Photoshop Preferences,https://www.udemy.com/course/learn-photoshop-preferences/?couponCode=TRY109FREE,3.15,11,English,34 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
83,Learn Basic Adobe XD,https://www.udemy.com/course/learn-basic-adobe-xd/?couponCode=TRY109FREE,3.41748,121,English,35 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
90,Learn Basic Lightroom,https://www.udemy.com/course/learn-basic-lightroom/?couponCode=TRY109FREE,4.47059,25,English,33 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
94,Learn Photoshop Scripts,https://www.udemy.com/course/learn-photoshop-scripts/?couponCode=TRY109FREE,3.52778,19,English,32 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
116,Learn Basic Premiere Pro,https://www.udemy.com/course/learn-basic-premiere-pro/?couponCode=TRY109FREE,3.95,11,English,1 total Stunde,Programmierung,Sonstiges,,2 days 01:00:00.000000000
117,Learn Photoshop Filters,https://www.udemy.com/course/learn-photoshop-filters/?couponCode=TRY109FREE,3.29167,13,English,1 total Stunde,Programmierung,Sonstiges,,2 days 01:00:00.000000000
118,Learn Basic Audition,https://www.udemy.com/course/learn-basic-audition/?couponCode=TRY109FREE,3.6,12,English,43 Min. gesamt,Programmierung,Sonstiges,,2 days 01:00:00.000000000
131,Learn PowerShell,https://www.udemy.com/course/learn-powershell/?couponCode=TRY109FREE,3.35294,88,English,1 total Stunde,Programmierung,Sonstiges,,2 days 01:00:00.000000000
155,AutoCAD 2020 and Artificial Intelligence Tools: Part 1,https://www.udemy.com/course/autocad-2020-and-artificial-intelligence-tools-part-1/?couponCode=DB1F80CA4EF3F40D51AC,3.83333,49,English,1 total Stunde,Programmierung,Sonstiges,,2 days 16:00:00.000000000
159,Digishock 1.0 Basics: Technologies that can shake the world,https://www.udemy.com/course/digishock-10-basics-create-operating-system-without-code/?couponCode=7BE654FFC5CA30C958A2,3.4,52,English,42 Min. gesamt,Programmierung,Sonstiges,,2 days 16:00:00.000000000
5,The Complete Full-Stack JavaScript Course!,https://www.udemy.com/course/full-stack-javascript/?couponCode=7132DF89AE30E4D1BA82,4.41042,1262,English,"24,5 total Stunden",Programmierung,Webentwicklung,,1 days 12:00:00.000000000
6,Learn Advanced CSS3,https://www.udemy.com/course/the-complete-css-course/?couponCode=TRY109FREE,3.67391,188,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
12,Learn Font Awesome,https://www.udemy.com/course/learn-font-awesome/?couponCode=TRY109FREE,3.73684,22,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
33,Learn Web Hosting,https://www.udemy.com/course/learn-web-hosting/?couponCode=TRY109FREE,3.40714,75,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
34,Learn Domain Names,https://www.udemy.com/course/learn-domain-names/?couponCode=TRY109FREE,3.65741,61,English,35 Min. gesamt,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
44,Learn Basic SVG,https://www.udemy.com/course/learn-basic-svg/?couponCode=TRY109FREE,3.975,27,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
46,Learn Basic GitHub,https://www.udemy.com/course/learn-basic-github/?couponCode=TRY109FREE,3.5787,124,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
52,Complete Web Development: 22 Courses in 1,https://www.udemy.com/course/the-complete-web-development-course/?couponCode=FREEWEBDEV,3.75926,477,English,"11,5 total Stunden",Programmierung,Webentwicklung,,2 days 18:00:00.000000000
57,Learn Advanced jQuery,https://www.udemy.com/course/the-learn-jquery-course/?couponCode=TRY109FREE,3.61364,98,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
69,Learn Basic Bootstrap 4,https://www.udemy.com/course/learn-basic-bootstrap-4/?couponCode=TRY109FREE,4.0625,73,English,2 total Stunden,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
70,Learn Advanced HTML5,https://www.udemy.com/course/the-complete-html-5-course-from-scratch/?couponCode=TRY109FREE,3.83861,701,English,2 total Stunden,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
78,Learn Basic JavaScript,https://www.udemy.com/course/learn-basic-javascript/?couponCode=TRY109FREE,3.88857,195,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
91,Learn Git Bash,https://www.udemy.com/course/learn-git-bash/?couponCode=TRY109FREE,3.63298,138,English,42 Min. gesamt,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
92,Learn Sublime Text 3,https://www.udemy.com/course/learn-sublime-text-3/?couponCode=TRY109FREE,3.92308,70,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
98,Learn Advanced JavaScript,https://www.udemy.com/course/the-learn-javascript-course/?couponCode=TRY109FREE,3.57285,219,English,"2,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
104,Learn Basic HTML5,https://www.udemy.com/course/learn-basic-html5/?couponCode=TRY109FREE,4.00216,260,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
106,Front End Web Development For Beginners (A Practical Guide),https://www.udemy.com/course/learn-front-end-development/?couponCode=TRY109FREE,4.12779,1015,English,"3,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
132,Learn Advanced Bootstrap 4,https://www.udemy.com/course/learn-advanced-bootstrap-4/?couponCode=TRY109FREE,3.7449,57,English,"2,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
136,Complete Responsive Web Development: 4 courses in 1,https://www.udemy.com/course/responsive-web-development/?couponCode=FREEWEBDEV,3.85714,353,English,6 total Stunden,Programmierung,Webentwicklung,,1 days 17:00:00.000000000
142,Learn Basic CSS3,https://www.udemy.com/course/learn-basic-css3/?couponCode=TRY109FREE,3.88333,101,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
147,Learn Google Fonts,https://www.udemy.com/course/learn-google-fonts/?couponCode=TRY109FREE,3.97619,29,English,43 Min. gesamt,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
148,Web Development Masterclass - Complete Certificate Course,https://www.udemy.com/course/web-development-masterclass-complete-certificate-course/?couponCode=3B42482F5EC0783CDB0A,4.36316,601,English,"20,5 total Stunden",Programmierung,Webentwicklung,,2 days 16:00:00.000000000
150,Learn Advanced SVG,https://www.udemy.com/course/learn-advanced-svg/?couponCode=TRY109FREE,3.67857,19,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 01:00:00.000000000
152,Learn Basic jQuery,https://www.udemy.com/course/learn-basic-jquery/?couponCode=TRY109FREE,4.18056,57,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 01:00:00.000000000
81,RoboAuthor: Content Writing Automation 2020 - Part 1,https://www.udemy.com/course/roboauthor-content-writing-automation-2019-part-1/?couponCode=14C498FA3DC2C6A40C78,3.64286,99,English,34 Min. gesamt,Wissenschaft & Lehre,Sonstige Wissenschaften & Lehre,,1 days 23:00:00.000000000
58,Earth Pressure Theories,https://www.udemy.com/course/earth-pressure-theories-from-scratch/?couponCode=CIVILENGINEERING,4.5,10,English,"1,5 total Stunden",Wissenschaft & Lehre,Technische Wissenschaften,,2 days 03:00:00.000000000
129,Shallow foundation,https://www.udemy.com/course/shallow-foundation/?couponCode=CIVILENGINEERING,5.0,14,English,"2,5 total Stunden",Wissenschaft & Lehre,Technische Wissenschaften,,2 days 03:00:00.000000000
154,IIT Pave and Design of Pavements,https://www.udemy.com/course/design-of-unreinforced-and-reinforced-pavements/?couponCode=CIVILENGINEERING,4.92308,13,English,2 total Stunden,Wissenschaft & Lehre,Technische Wissenschaften,,2 days 03:00:00.000000000
126,Learn Opera,https://www.udemy.com/course/learn-opera/?couponCode=TRY109FREE,4.05,23,Italiano,35 Min. gesamt,Programmierung,Programmierungstools,,2 days 01:00:00.000000000
