,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring
213,The Theory Behind Electronics - A Beginners Guide,https://www.udemy.com/course/the-theory-behind-electronics-a-beginners-guide/?couponCode=ABEB327C34A81C5D7AA9,4.48214,222,English,"3,5 total Stunden",IT & Software,Hardware,,0 days 15:00:00.000000000
60,Agile Project Management 200+ Tools with Kanban Scrum Devops,https://www.udemy.com/course/agile-project-management-certification-scrumkanbandevops/?couponCode=FREE188,3.97115,91,English,"37,5 total Stunden",IT & Software,IT-Zertifizierung,,1 days 10:00:00.000000000
126,Learn Cyber Security From Scratch,https://www.udemy.com/course/learn-cyber-security-from-scratch-1/?couponCode=DISCUDEMY.COM,3.59341,126,English,1 total Stunde,IT & Software,Netzwerk & Sicherheit,,0 days 13:00:00.000000000
157,The Complete Ethical Hacking Course!,https://www.udemy.com/course/ethical-hacking-professional/?couponCode=A5F8FB59913BEB27CC55,3.99419,875,English,"19,5 total Stunden",IT & Software,Netzwerk & Sicherheit,,1 days 22:00:00.000000000
184,Complete Ethical Hacking Course: Beginner to Advanced,https://www.udemy.com/course/complete-ethical-hacking-course-beginner-to-advanced-v/?couponCode=DISCUDEMY.COM,3.41304,94,English,5 total Stunden,IT & Software,Netzwerk & Sicherheit,,2 days 15:00:00.000000000
200,Learn Ethical Hacking in 2020: Beginner to Advanced!,https://www.udemy.com/course/ethical-hacking-kali-linux/?couponCode=077030CD4B1A1FEAE7EB,4.43182,1165,English,"28,5 total Stunden",IT & Software,Netzwerk & Sicherheit,,0 days 00:00:00.000000000
106,How To Create High-Quality Blog Content That Gets Shared,https://www.udemy.com/course/how-to-create-high-quality-blog-content-that-gets-shared/?couponCode=65SUPERPROMO00,3.85714,237,English,40 Min. gesamt,Marketing,Content-Marketing,,0 days 09:00:00.000000000
38,Getting new Customers with Google Adwords,https://www.udemy.com/course/google-adwords-course-complete/?couponCode=65SUPERPROMO00,3.95,27,English,2 total Stunden,Marketing,Digitales Marketing,,0 days 10:00:00.000000000
85,Build your high converting Landing Page with Thrive Themes!,https://www.udemy.com/course/build-your-high-converting-landing-page-with-thrive-themes/?couponCode=65SUPERPROMO00,4.2,21,English,1 total Stunde,Marketing,Digitales Marketing,,0 days 10:00:00.000000000
115,Google Adwords For Newbies,https://www.udemy.com/course/ultimate-google-adwords-ads-training-for-ppc-seo-2019/?couponCode=FEB2020FREE,3.27778,43,English,1 total Stunde,Marketing,Digitales Marketing,,1 days 19:00:00.000000000
170,Home Business: CPA Marketing From Scratch,https://www.udemy.com/course/home-business-cpa-marketing-from-scratch/?couponCode=65SUPERPROMO00,3.875,288,English,"2,5 total Stunden",Marketing,Digitales Marketing,,0 days 09:00:00.000000000
65,Viral Content Buzz - Killer Tactics For Blog Promotions 2020,https://www.udemy.com/course/viral-content-buzz-boost-your-blog-traffic-by-500/?couponCode=7C330166BFEE34FFF079,3.45833,283,English,37 Min. gesamt,Marketing,Growth Hacking,,2 days 10:00:00.000000000
2,Facebook Marketing: Next Level List Building Strategies,https://www.udemy.com/course/facebook-marketing-next-level-list-building-strategies/?couponCode=65SUPERPROMO00,4.2,226,English,1 total Stunde,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
25,Facebook Marketing: Next Level Fan Growth Strategies,https://www.udemy.com/course/facebook-marketing-next-level-fan-growth-strategies/?couponCode=65SUPERPROMO00,4.2,366,English,1 total Stunde,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
26,Facebook Marketing: Drive Highly Targeted Facebook Traffic,https://www.udemy.com/course/facebook-marketing-targeted-traffic/?couponCode=65SUPERPROMO00,4.25,414,English,1 total Stunde,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
58,Powerful Way To Grow Your Business With Contests,https://www.udemy.com/course/powerful-way-to-grow-your-business-with-contests/?couponCode=65SUPERPROMO00,3.65,37,English,33 Min. gesamt,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
77,"How To Get Your First 10,000 Facebook Fans In 2018",https://www.udemy.com/course/how-to-get-your-first-10000-facebook-fans-in-2016/?couponCode=65SUPERPROMO00,4.2,213,English,34 Min. gesamt,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
90,Facebook Ads And Marketing - Lead Generation Pro - 2020,https://www.udemy.com/course/facebook-marketing-for-lead-generation-2020/?couponCode=FEB2020FREE,3.68478,58,English,1 total Stunde,Marketing,Social-Media-Marketing,,1 days 19:00:00.000000000
108,How To Promote Your Event On Facebook,https://www.udemy.com/course/how-to-promote-your-event-on-facebook/?couponCode=65SUPERPROMO00,4.3,84,English,36 Min. gesamt,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
148,Facebook Marketing: How To Improve Your Fan Page Performance,https://www.udemy.com/course/facebook-marketing-how-to-improve-your-fan-page-performance/?couponCode=65SUPERPROMO00,3.86667,283,English,39 Min. gesamt,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
155,Facebook Marketing: Advanced Targeting Strategies,https://www.udemy.com/course/facebook-marketing-advanced-targeting-strategies/?couponCode=65SUPERPROMO00,4.1875,668,English,"1,5 total Stunden",Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
178,Facebook Marketing: Reveal The Power of Promoted Posts,https://www.udemy.com/course/promoted-posts/?couponCode=65SUPERPROMO00,4.35,454,English,1 total Stunde,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
181,"How to Get Your First 1,000 Facebook Fans: For Beginners",https://www.udemy.com/course/facebook-marketing-like-campaign/?couponCode=65SUPERPROMO00,3.7,433,English,1 total Stunde,Marketing,Social-Media-Marketing,,0 days 10:00:00.000000000
198,Marketer's Guide To Creating Facebook Ads That Convert,https://www.udemy.com/course/facebook-marketing-how-to-create-converting-ads/?couponCode=65SUPERPROMO00,4.34615,612,English,1 total Stunde,Marketing,Social-Media-Marketing,,0 days 09:00:00.000000000
206,Facebook Ads Marketing - Start Lead Generation Business 2019,https://www.udemy.com/course/facebook-ads-marketing-lead-generation-business-digital-marketing/?couponCode=FEB2020FREE,3.2,12,English,33 Min. gesamt,Marketing,Social-Media-Marketing,,1 days 19:00:00.000000000
123,Fire Up Your Website’s Traffic: A Beginner's Guide On SEO,https://www.udemy.com/course/fire-up-your-website-traffic/?couponCode=DDC0DD84B4B17A0D3742,3.63636,44,English,36 Min. gesamt,Marketing,Suchmaschinenoptimierung,,2 days 09:00:00.000000000
47,Create Your Own Online Branded TV Channel in 2020,https://www.udemy.com/course/fast-video-curation-create-an-online-branded-tv-channel/?couponCode=9CACA2126D843A5C60D8,3.25,118,English,1 total Stunde,Marketing,Video- & Mobile-Marketing,,2 days 10:00:00.000000000
118,"Start Vlogging & Youtube Channel, Edit Videos in minutes",https://www.udemy.com/course/start-vlogging-youtube-channel-marketing-videos-editing-phone/?couponCode=FEB2020FREE,3.27273,28,English,43 Min. gesamt,Marketing,Video- & Mobile-Marketing,,1 days 19:00:00.000000000
56,Learn Google Forms,https://www.udemy.com/course/learn-google-forms/?couponCode=TRY109FREE,3.88889,54,English,1 total Stunde,Office-Produktivität,Google,,2 days 12:00:00.000000000
104,Learn Google Drive From Beginner to Advanced,https://www.udemy.com/course/learn-google-drive-from-beginner-to-advanced/?couponCode=TRY109FREE,3.84932,189,English,1 total Stunde,Office-Produktivität,Google,,2 days 12:00:00.000000000
164,Learn Gmail,https://www.udemy.com/course/gmail-productivity/?couponCode=TRY109FREE,4.03977,122,English,1 total Stunde,Office-Produktivität,Google,,2 days 12:00:00.000000000
62,Advanced Parenting Skills - BEST Parenting Class Ever!,https://www.udemy.com/course/advanced-parenting-skills-best-parenting-class/?couponCode=65SUPERPROMO00,4.5,52,English,"3,5 total Stunden",Persönliche Entwicklung,Erziehung & Beziehung,,0 days 09:00:00.000000000
176,Winning With Communication - Master Communication Skills,https://www.udemy.com/course/communication-skills-class-course-training/?couponCode=65SUPERPROMO00,4.33333,151,English,2 total Stunden,Persönliche Entwicklung,Karriereentwicklung,,0 days 09:00:00.000000000
216,Motivation - Motivating Yourself & Others - POWERFUL!,https://www.udemy.com/course/motivation-motivating-yourself-others/?couponCode=65SUPERPROMO00,4.0,117,English,2 total Stunden,Persönliche Entwicklung,Motivation,,0 days 10:00:00.000000000
13,How To Achieve Your Personal Goals In 12 Months,https://www.udemy.com/course/how-to-achieve-anything-you-want-in-12-months/?couponCode=65SUPERPROMO00,4.1,95,English,"1,5 total Stunden",Persönliche Entwicklung,Persönliche Veränderung,,0 days 09:00:00.000000000
27,Metaphysical Awakening Symptoms - Spiritual Growth Explained,https://www.udemy.com/course/metaphysical-awakening-symptoms/?couponCode=C5E9C28DDD4D3BD00338,3.9,54,English,40 Min. gesamt,Persönliche Entwicklung,Persönliche Veränderung,,0 days 02:00:00.000000000
136,A Modern Day Guide To Stop Procrastinating,https://www.udemy.com/course/a-modern-day-guide-to-stop-procrastinating/?couponCode=65SUPERPROMO00,4.04167,274,English,1 total Stunde,Persönliche Entwicklung,Produktivität,,0 days 09:00:00.000000000
59,Stress Management - For Relief From Stress of Life & Work,https://www.udemy.com/course/stress-management-reduction-tools-techniques-skills-work/?couponCode=65SUPERPROMO00,4.3,66,English,"1,5 total Stunden",Persönliche Entwicklung,Stressbewältigung,,0 days 09:00:00.000000000
205,Coping Skills: For A Better Life!,https://www.udemy.com/course/coping-skills-tools-training-stress/?couponCode=65SUPERPROMO00,4.3,54,English,3 total Stunden,Persönliche Entwicklung,Stressbewältigung,,0 days 09:00:00.000000000
40,Automate the Boring Stuff with Python Programming,https://www.udemy.com/course/automate/?couponCode=FEB2020FREE2,4.60914,41479,English,"9,5 total Stunden",Programmierung,Programmiersprachen,,1 days 21:00:00.000000000
54,The Complete Python 3 Course: Beginner to Advanced!,https://www.udemy.com/course/python-complete/?couponCode=2BC14CF9D1776F25CCBC,4.2114,12512,English,18 total Stunden,Programmierung,Programmiersprachen,,1 days 22:00:00.000000000
92,Complete Python Course - Learn From Scratch,https://www.udemy.com/course/complete-python-course-learn-from-scratch/?couponCode=DISCUDEMY.COM,4.0,54,English,3 total Stunden,Programmierung,Programmiersprachen,,2 days 15:00:00.000000000
127,Learn to Code with Python 3!,https://www.udemy.com/course/python3-for-beginners/?couponCode=2E436F6BD83053AD20CE,4.13095,1217,English,"17,5 total Stunden",Programmierung,Programmiersprachen,,1 days 22:00:00.000000000
160,Complete Python Course: Zero to Hero,https://www.udemy.com/course/complete-python-course-zero-to-hero/?couponCode=DISCUDEMY.COM,3.38462,73,English,40 Min. gesamt,Programmierung,Programmiersprachen,,0 days 13:00:00.000000000
39,Learn Brave,https://www.udemy.com/course/learn-brave/?couponCode=TRY109FREE,3.52381,24,English,36 Min. gesamt,Programmierung,Programmierungstools,,2 days 12:00:00.000000000
68,Learn Microsoft Edge,https://www.udemy.com/course/learn-microsoft-edge/?couponCode=TRY109FREE,3.7,27,English,33 Min. gesamt,Programmierung,Programmierungstools,,2 days 12:00:00.000000000
89,Learn Firefox Developer Edition,https://www.udemy.com/course/learn-firefox-developer-edition/?couponCode=TRY109FREE,3.59091,30,English,32 Min. gesamt,Programmierung,Programmierungstools,,2 days 12:00:00.000000000
119,Learn Firefox,https://www.udemy.com/course/learn-firefox/?couponCode=TRY109FREE,3.46296,38,English,37 Min. gesamt,Programmierung,Programmierungstools,,2 days 12:00:00.000000000
131,Learn Google Chrome,https://www.udemy.com/course/learn-google-chrome/?couponCode=TRY109FREE,3.84568,93,English,32 Min. gesamt,Programmierung,Programmierungstools,,2 days 12:00:00.000000000
16,Learn Photoshop Extensions,https://www.udemy.com/course/learn-photoshop-extensions/?couponCode=TRY109FREE,3.5,10,English,1 total Stunde,Programmierung,Sonstiges,,2 days 12:00:00.000000000
30,Learn PowerShell,https://www.udemy.com/course/learn-powershell/?couponCode=TRY109FREE,3.34783,88,English,1 total Stunde,Programmierung,Sonstiges,,2 days 12:00:00.000000000
32,Learn Basic Photoshop,https://www.udemy.com/course/learn-basic-photoshop/?couponCode=TRY109FREE,3.70558,210,English,"1,5 total Stunden",Programmierung,Sonstiges,,2 days 12:00:00.000000000
45,Learn Photoshop Toolbar Keyboard Shortcuts,https://www.udemy.com/course/learn-photoshop-toolbar-keyboard-shortcuts/?couponCode=TRY109FREE,3.85,11,English,41 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
51,Learn Basic InDesign,https://www.udemy.com/course/learn-basic-indesign/?couponCode=TRY109FREE,3.85,53,English,1 total Stunde,Programmierung,Sonstiges,,2 days 12:00:00.000000000
52,Learn Basic Lightroom,https://www.udemy.com/course/learn-basic-lightroom/?couponCode=TRY109FREE,4.54762,25,English,33 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
70,Learn Basic Adobe XD,https://www.udemy.com/course/learn-basic-adobe-xd/?couponCode=TRY109FREE,3.44393,121,English,35 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
71,Learn Photoshop Tools,https://www.udemy.com/course/learn-photoshop-tools/?couponCode=TRY109FREE,4.13636,14,English,35 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
79,Learn Photoshop Automate,https://www.udemy.com/course/learn-photoshop-automate/?couponCode=TRY109FREE,3.5,10,English,34 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
82,C# basic :Learn C# basic fundamentals from scratch,https://www.udemy.com/course/c-basic-learn-c-basic-fundamentals-from-scratch/?couponCode=CODEISCODE,4.5,10,English,3 total Stunden,Programmierung,Sonstiges,,0 days 08:00:00.000000000
112,Learn Photoshop Scripts,https://www.udemy.com/course/learn-photoshop-scripts/?couponCode=TRY109FREE,3.52778,19,English,32 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
142,Group Policy (Active Directory) for IT Support Technicians,https://www.udemy.com/course/group-policy-administration-for-it-support-technicians/?couponCode=MAR2020,3.67308,26,English,32 Min. gesamt,Programmierung,Sonstiges,,2 days 15:00:00.000000000
144,Learn Photoshop Preferences,https://www.udemy.com/course/learn-photoshop-preferences/?couponCode=TRY109FREE,3.15,11,English,34 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
146,Learn Basic Premiere Rush,https://www.udemy.com/course/learn-basic-premiere-rush/?couponCode=TRY109FREE,3.90625,18,English,33 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
149,Learn Basic Premiere Pro,https://www.udemy.com/course/learn-basic-premiere-pro/?couponCode=TRY109FREE,3.95,11,English,1 total Stunde,Programmierung,Sonstiges,,2 days 12:00:00.000000000
166,Learn Basic Audition,https://www.udemy.com/course/learn-basic-audition/?couponCode=TRY109FREE,3.6,12,English,43 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
169,Learn Photoshop Workspaces,https://www.udemy.com/course/learn-photoshop-workspaces/?couponCode=TRY109FREE,3.63636,14,English,35 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
179,Learn Photoshop Menu Keyboard Shortcuts,https://www.udemy.com/course/learn-photoshop-menu-keyboard-shortcuts/?couponCode=TRY109FREE,3.64286,16,English,1 total Stunde,Programmierung,Sonstiges,,2 days 12:00:00.000000000
180,Learn Photoshop Filters,https://www.udemy.com/course/learn-photoshop-filters/?couponCode=TRY109FREE,3.29167,13,English,1 total Stunde,Programmierung,Sonstiges,,2 days 12:00:00.000000000
185,Learn Creative Cloud,https://www.udemy.com/course/learn-creative-cloud/?couponCode=TRY109FREE,3.97826,29,English,39 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
211,Learn Basic Illustrator,https://www.udemy.com/course/learn-basic-illustrator/?couponCode=TRY109FREE,3.7619,194,English,39 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
214,Learn Basic After Effects,https://www.udemy.com/course/learn-basic-after-effects/?couponCode=TRY109FREE,3.31915,54,English,35 Min. gesamt,Programmierung,Sonstiges,,2 days 12:00:00.000000000
215,Learn Photoshop Layers,https://www.udemy.com/course/learn-photoshop-layers/?couponCode=TRY109FREE,3.65385,19,English,1 total Stunde,Programmierung,Sonstiges,,2 days 12:00:00.000000000
10,Simple and Advanced Topics of Animating 2D Characters,https://www.udemy.com/course/learn-how-to-make-animated-2d-characters-in-unity3d/?couponCode=65SUPERPROMO00,4.3,52,English,"3,5 total Stunden",Programmierung,Spieleentwicklung,,0 days 09:00:00.000000000
122,Learn How to Make Trading Card Game Menus With Unity 3D,https://www.udemy.com/course/learn-how-to-make-trading-card-game-menus-with-unity-3d/?couponCode=65SUPERPROMO00,3.95,95,English,"7,5 total Stunden",Programmierung,Spieleentwicklung,,0 days 10:00:00.000000000
1,Learn Advanced JavaScript,https://www.udemy.com/course/the-learn-javascript-course/?couponCode=TRY109FREE,3.58224,218,English,"2,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
6,Complete Responsive Web Development: 4 courses in 1,https://www.udemy.com/course/responsive-web-development/?couponCode=FREEWEBDEV,3.85714,349,English,6 total Stunden,Programmierung,Webentwicklung,,2 days 04:00:00.000000000
22,Learn Web Hosting,https://www.udemy.com/course/learn-web-hosting/?couponCode=TRY109FREE,3.40714,74,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
23,The Complete Full-Stack JavaScript Course!,https://www.udemy.com/course/full-stack-javascript/?couponCode=7132DF89AE30E4D1BA82,4.39834,1256,English,"24,5 total Stunden",Programmierung,Webentwicklung,,1 days 22:00:00.000000000
36,Learn Basic CSS3,https://www.udemy.com/course/learn-basic-css3/?couponCode=TRY109FREE,3.87363,100,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
37,Learn Basic SVG,https://www.udemy.com/course/learn-basic-svg/?couponCode=TRY109FREE,3.975,27,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
41,Learn Basic HTML5,https://www.udemy.com/course/learn-basic-html5/?couponCode=TRY109FREE,4.00429,260,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
42,Learn Basic jQuery,https://www.udemy.com/course/learn-basic-jquery/?couponCode=TRY109FREE,4.18056,57,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
55,Learn Advanced Bootstrap 4,https://www.udemy.com/course/learn-advanced-bootstrap-4/?couponCode=TRY109FREE,3.70213,57,English,"2,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
67,Learn Basic JavaScript,https://www.udemy.com/course/learn-basic-javascript/?couponCode=TRY109FREE,3.88857,195,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
86,Learn Advanced CSS3,https://www.udemy.com/course/the-complete-css-course/?couponCode=TRY109FREE,3.67391,187,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
87,WP Plugin Development - Build your own plugin!,https://www.udemy.com/course/wp-plugin-development-build-your-own-plugin/?couponCode=65SUPERPROMO00,4.06061,157,English,4 total Stunden,Programmierung,Webentwicklung,,0 days 10:00:00.000000000
101,Learn Sublime Text 3,https://www.udemy.com/course/learn-sublime-text-3/?couponCode=TRY109FREE,3.92308,70,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
102,Learn Google Fonts,https://www.udemy.com/course/learn-google-fonts/?couponCode=TRY109FREE,4.0,29,English,43 Min. gesamt,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
107,Learn Basic GitHub,https://www.udemy.com/course/learn-basic-github/?couponCode=TRY109FREE,3.57798,123,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
128,Learn Advanced SVG,https://www.udemy.com/course/learn-advanced-svg/?couponCode=TRY109FREE,3.67857,19,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
143,Learn Domain Names,https://www.udemy.com/course/learn-domain-names/?couponCode=TRY109FREE,3.70536,61,English,35 Min. gesamt,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
156,Learn Basic Bootstrap 4,https://www.udemy.com/course/learn-basic-bootstrap-4/?couponCode=TRY109FREE,4.05385,72,English,2 total Stunden,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
162,Front End Web Development For Beginners (A Practical Guide),https://www.udemy.com/course/learn-front-end-development/?couponCode=TRY109FREE,4.122,1013,English,"3,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
177,Learn Advanced jQuery,https://www.udemy.com/course/the-learn-jquery-course/?couponCode=TRY109FREE,3.61364,98,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 12:00:00.000000000
187,Learn Font Awesome,https://www.udemy.com/course/learn-font-awesome/?couponCode=TRY109FREE,3.73684,22,English,1 total Stunde,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
199,Learn Git Bash,https://www.udemy.com/course/learn-git-bash/?couponCode=TRY109FREE,3.63158,137,English,42 Min. gesamt,Programmierung,Webentwicklung,,2 days 12:00:00.000000000
